InventoryID,Glottocode,ISO6393,GlottologName,PhoibleName,SpecificDialect,Source,family_id,level,status,latitude,longitude,country_ids,macroarea,Uvulars,Marginal_Uvular,Ejectives,Marginal_Ejective
1646,kway1241,kya,Kwaya,Eciruuri,NA,gm,atla1278,language,safe,-1.80737,33.71,TZ,Africa,NA,NA,NA,NA
1647,wawa1246,www,Wawa,Wawa,NA,gm,atla1278,language,definitely endangered,6.68974,11.7802,CM,Africa,NA,NA,NA,NA
1648,tach1250,shi,Tachelhit,Tachelhit,NA,gm,afro1255,language,safe,29.7854,-7.77879,DZ MA,Africa,2,NA,NA,NA
1649,tuni1251,tug,Tunia,Tounia,NA,gm,atla1278,language,definitely endangered,9.42506,18.2059,TD,Africa,NA,NA,NA,NA
1650,ceba1235,sef,Cebaara Senoufo,"Senoufo, Cebaara",Tangari,gm,atla1278,language,safe,9.50768,-6.15264,BF CI ML,Africa,NA,NA,NA,NA
1651,fuli1240,flr,Fuliiru,Fuliiru,NA,gm,atla1278,language,safe,-3.04022,28.9865,BI CD,Africa,NA,NA,NA,NA
1652,sand1273,sad,Sandawe,Sandawe,NA,gm,,language,vulnerable,-5.26918,35.4808,TZ,Africa,NA,NA,6,NA
1653,tsuv1239,tvd,Tsuvadi,Tsuvaɗi,NA,gm,atla1278,language,safe,10.8421,5.22095,NG,Africa,NA,NA,NA,NA
1654,ejag1239,etu,Ejagham,Ejagham,NA,gm,atla1278,language,safe,5.54442,8.90959,CM NG,Africa,NA,NA,NA,NA
1655,yemb1246,ybb,Yemba,Yemba,NA,gm,atla1278,language,safe,5.47421,10.0214,CM,Africa,NA,NA,NA,NA
1656,bafa1249,bfj,Bafanji,Nchufie,NA,gm,atla1278,language,safe,5.84612,10.4518,CM,Africa,NA,NA,NA,NA
1657,burj1242,bji,Burji,Burji,NA,gm,afro1255,language,vulnerable,4.44624,38.4646,ET KE,Africa,NA,NA,4,NA
1658,anii1245,blo,Anii,Anii,NA,gm,atla1278,language,vulnerable,9.11127,1.60169,BJ TG,Africa,NA,NA,NA,NA
1659,fipa1238,fip,Fipa,Fipa,Kwa,gm,atla1278,language,safe,-7.88963,31.3442,MW TZ,Africa,NA,NA,NA,NA
1660,nawu1242,naw,Nawuri,Nawuri,NA,gm,atla1278,language,safe,8.45116,0.04947,GH,Africa,NA,NA,NA,NA
1661,anfi1235,myo,Anfillo,Anfillo,NA,gm,gong1255,language,definitely endangered,8.568,34.647,ET,Africa,NA,NA,9,NA
1662,ntom1248,nto,Ntomba,Bokala-Nkole,Nkole,gm,atla1278,language,safe,-1.99062,18.265,CD,Africa,NA,NA,NA,NA
1663,tumt1243,tbr,Tumtum,Talasa,NA,gm,kadu1256,language,definitely endangered,10.6378,30.4128,SD,Africa,NA,NA,NA,NA
1664,iyiv1238,uiv,Iyive,Iyive,NA,gm,atla1278,language,definitely endangered,6.50437,9.53302,CM NG,Africa,NA,NA,NA,NA
1665,bata1293,btx,Batak Karo,Karo Batak,NA,gm,aust1307,language,vulnerable,2.12787,98.2517,ID,Papunesia,NA,NA,NA,NA
1666,taga1270,tgl,Tagalog,Tagalog,NA,gm,aust1307,language,safe,14.06,121.747,PH,Papunesia,NA,NA,NA,NA
1667,sout2918,ssb,Southern Sama,Southern Sama,"Sinama, Simunul Island",gm,aust1307,language,safe,4.755836,119.483887,ID MY PH,Papunesia,NA,NA,NA,NA
1668,kima1244,kqr,Kimaragang,Kimaragang,Tandek,gm,aust1307,language,vulnerable,6.61982,116.96,MY,Papunesia,NA,NA,NA,NA
1669,bela1260,beg,Lemeting,Belait,Metting,gm,aust1307,language,severely endangered,4.96207,114.933,BN MY,Papunesia,1,NA,NA,NA
1670,ilok1237,ilo,Iloko,Iloko/Ilocano,Northern,gm,aust1307,language,safe,15.9361,120.993,PH,Papunesia,NA,NA,NA,NA
1671,east2563,cjm,Eastern Cham,Phan Rang Cham (Eastern Cham),NA,gm,aust1307,language,vulnerable,11.2853,108.49,VN,Eurasia,NA,NA,NA,NA
1672,mokl1243,mkm,Moklen,Moklen,NA,gm,aust1307,language,definitely endangered,8.16761,98.3176,TH,Eurasia,NA,NA,NA,NA
1673,moke1242,mwt,Moken,Moken,Dung Moken,gm,aust1307,language,definitely endangered,10.1474,98.6765,MM TH,Eurasia,NA,NA,NA,NA
1674,nias1242,nia,Nias,Nias,Selatan,gm,aust1307,language,safe,0.90691,97.4961,ID,Papunesia,NA,NA,NA,NA
1675,java1254,jav,Javanese,Javanese,Yogya-Solo,gm,aust1307,language,safe,-0.572307,110.885,ID MY,NA,NA,NA,NA,NA
1676,buol1237,blf,Buol,Buol,NA,gm,aust1307,language,vulnerable,0.97727,121.519,ID,Papunesia,NA,NA,NA,NA
1677,maka1311,mak,Makasar,Makassar,NA,gm,aust1307,language,vulnerable,-5.65551,119.838,ID,Papunesia,NA,NA,NA,NA
1678,mori1268,xmz,Mori Bawah,Mori Bawah,Tinompo,gm,aust1307,language,vulnerable,-2.56016,121.37,ID,Papunesia,NA,NA,NA,NA
1679,kamb1299,xbr,Kambera,Kambera,NA,gm,aust1307,language,safe,-9.88447,120.235,ID,Papunesia,NA,NA,NA,NA
1680,tetu1245,tet,Tetum,Tetun,NA,gm,aust1307,language,safe,-9.11217,125.528,ID TL,Papunesia,NA,NA,NA,NA
1681,leti1246,lti,Leti (Indonesia),Leti,NA,gm,aust1307,language,definitely endangered,-8.19808,127.674,ID,Papunesia,NA,NA,NA,NA
1682,east2440,mky,East Makian,"Makian, East (Taba)",NA,gm,aust1307,language,definitely endangered,0.07337,127.423,ID,Papunesia,NA,NA,NA,NA
1683,biak1248,bhw,Biak,Biak,Sowek,gm,aust1307,language,severely endangered,-0.9523,135.879,ID,Papunesia,NA,NA,NA,NA
1684,ambo1250,abs,Ambonese Malay,Ambon Malay,NA,gm,aust1307,language,safe,-3.71342,128.184,ID,Papunesia,NA,NA,NA,NA
1685,band1353,bpq,Banda Malay,Banda Malay,NA,gm,aust1307,language,safe,-4.55565,129.905,ID,Papunesia,NA,NA,NA,NA
1686,mala1481,xmm,Manado Malay,Manado Malay,NA,gm,aust1307,language,safe,1.48099,124.843,ID,Papunesia,NA,NA,NA,NA
1687,kupa1239,mkn,Kupang Malay,Kupang Malay,NA,gm,aust1307,language,safe,-10.2526,123.63,ID,Papunesia,NA,NA,NA,NA
1688,lara1260,lrt,Larantuka Malay,Larantuka Malay,NA,gm,aust1307,language,vulnerable,-8.4746,122.7619,ID,Papunesia,NA,NA,NA,NA
1689,nort2828,max,North Moluccan Malay,North Maluku Malay,NA,gm,aust1307,language,safe,-0.86437,128.323,ID,Papunesia,NA,NA,NA,NA
1690,indo1316,ind,Indonesian,Indonesian,Standard,gm,aust1307,language,safe,-7.33458,109.716,ID NL PH SA SG US,Papunesia,NA,NA,NA,NA
1691,nucl1460,mad,Madurese,Madurese,Bangkalan,gm,aust1307,language,safe,-7,113,ID,Papunesia,NA,NA,NA,NA
1692,cebu1242,ceb,Cebuano,Cebuano,NA,gm,aust1307,language,safe,8.38799,124.367,PH,Papunesia,NA,NA,NA,NA
1693,bali1278,ban,Balinese,Balinese,NA,gm,aust1307,language,safe,-8.35714,115.075,ID,Papunesia,NA,NA,NA,NA
1694,bugi1244,bug,Buginese,Bugis,NA,gm,aust1307,language,safe,-4.47,119.977,ID,Papunesia,NA,NA,NA,NA
1695,cent2087,bcl,Coastal-Naga Bikol,Bikol (Bicolano),Central,gm,aust1307,language,safe,13.7574,123.403,PH,Papunesia,NA,NA,NA,NA
1696,hili1240,hil,Hiligaynon,Hiligaynon,NA,gm,aust1307,language,safe,10.4018,122.974,PH,Papunesia,NA,NA,NA,NA
1697,pamp1243,pam,Pampanga,Kapampangan,NA,gm,aust1307,language,safe,14.9603,120.502,PH,Papunesia,NA,NA,NA,NA
1698,mina1268,min,Minangkabau,Minangkabau,Padang,gm,aust1307,language,safe,4.17,96.25,ID,NA,NA,NA,NA,NA
1699,pang1290,pag,Pangasinan,Pagasinan,NA,gm,aust1307,language,safe,15.9377,120.365,PH,Papunesia,NA,NA,NA,NA
1700,teng1272,tes,Tengger,Tengger,Ngadas,gm,aust1307,language,safe,-7.89069,113.037,ID,Papunesia,NA,NA,NA,NA
1701,abuj1237,mrr,Abujmaria,Abujmaria,NA,ra,drav1251,dialect,safe,NA,NA,,Eurasia,NA,NA,NA,NA
1702,apuc1241,apq,A-Pucikwar,Andamanese,NA,ra,grea1241,language,extinct,12.241,92.7965,IN,NA,1,NA,NA,NA
1703,anga1288,njm,Angami Naga,Angami,NA,ra,sino1245,language,vulnerable,25.6841,93.8668,IN,Eurasia,NA,NA,NA,NA
1704,aona1235,njo,Ao Naga,Ao-Naga,NA,ra,sino1245,language,vulnerable,26.3241,94.3824,IN,Eurasia,NA,NA,NA,NA
1705,apat1240,apt,Apatani,Apatani,NA,ra,sino1245,language,vulnerable,27.1933,93.7284,IN,Eurasia,NA,NA,NA,NA
1706,assa1263,asm,Assamese,Assamese,NA,ra,indo1319,language,safe,26.0876,91.2932,BD BT IN,Eurasia,NA,NA,NA,NA
1707,awad1243,awa,Awadhi,Awadhi,NA,ra,indo1319,language,safe,27.5907,82.4663,IN NP,Eurasia,NA,NA,NA,NA
1708,bada1257,bfq,Badaga,Badaga,NA,ra,drav1251,language,definitely endangered,11.3094,76.5974,IN,Eurasia,NA,NA,NA,NA
1709,balt1258,bft,Balti,Balti,NA,ra,sino1245,language,safe,34.4491,77.2859,IN PK,Eurasia,3,NA,NA,NA
1710,lamb1269,lmn,Lambadi,Banjara,NA,ra,indo1319,language,safe,16.5734,76.9717,IN,Eurasia,NA,NA,NA,NA
1711,beng1280,ben,Bengali,Bengali,NA,ra,indo1319,language,safe,24,90,BD IN NP,Eurasia,NA,NA,NA,NA
1712,bhil1251,bhb,Bhili,Bhili,NA,ra,indo1319,language,safe,20.85,73.9592,IN,Eurasia,NA,NA,NA,NA
1713,mund1320,unr,Mundari,Bhumij,NA,ra,aust1305,language,safe,25.0391,87.1792,BD IN NP,NA,NA,NA,NA,NA
1714,boro1277,bwo,Boro (Ethiopia),BoRo,NA,ra,gong1255,language,definitely endangered,10.6596,35.345,ET,Africa,NA,NA,NA,NA
1715,brok1247,bkk,Brokskat,Brokskat,NA,ra,indo1319,language,definitely endangered,34.5308,76.6026,IN,Eurasia,2,NA,NA,NA
1716,bund1253,bns,Bundeli,Bundeli,NA,ra,indo1319,language,safe,24.8982,78.9542,IN,Eurasia,NA,NA,NA,NA
1717,chau1259,cdn,Chaudangsi,Chandangs and Byangs,NA,ra,sino1245,language,definitely endangered,29.7033,80.4832,IN NP,Eurasia,NA,NA,NA,NA
1718,chok1243,nri,Chokri Naga,Chokri,NA,ra,sino1245,language,vulnerable,25.5636,94.2887,IN,Eurasia,NA,NA,NA,NA
1719,darm1243,drd,Darma,Darmiya,NA,ra,sino1245,language,definitely endangered,29.8629,80.5439,IN NP,Eurasia,NA,NA,NA,NA
1720,gata1239,gaq,Gata',Didayi,NA,ra,aust1305,language,definitely endangered,18.6076,82.984,IN,Eurasia,NA,NA,NA,NA
1721,gade1236,gda,Gade Lohar,Gade-Lohar,NA,ra,indo1319,language,safe,25.8583,78.2187,IN,Eurasia,NA,NA,NA,NA
1722,galo1242,adl,Galo,Gallong,NA,ra,sino1245,language,vulnerable,27.9805586,94.6884956,IN,Eurasia,NA,NA,NA,NA
1723,garo1247,grt,Garo,Garo,NA,ra,sino1245,language,vulnerable,25.2954,90.462,BD IN,Eurasia,NA,NA,NA,NA
1724,guja1253,gju,Gujari,Gojri,NA,ra,indo1319,language,safe,34.3768,73.1461,AF IN PK,NA,1,NA,NA,NA
1725,guja1252,guj,Gujarati,Gujarati,NA,ra,indo1319,language,safe,22.687,71.0962,BD IN PK,Eurasia,NA,NA,NA,NA
1726,bodo1267,gbj,Bodo Gadaba,Gutob,NA,ra,aust1305,language,definitely endangered,18.3857,82.771,IN,Eurasia,NA,NA,NA,NA
1727,halb1244,hlb,Halbi,Halbi,NA,ra,indo1319,language,safe,20.3081,81.3742,IN,Eurasia,NA,NA,NA,NA
1728,hind1269,hin,Hindi,Hindi,NA,ra,indo1319,language,safe,25,77,BD BT IN NP,Eurasia,NA,NA,NA,NA
1729,hooo1248,hoc,Ho,Ho,NA,ra,aust1305,language,vulnerable,23.9596,87.1188,IN,Eurasia,NA,NA,NA,NA
1730,irul1243,iru,Irula of the Nilgiri,Irula,NA,ra,drav1251,language,definitely endangered,12.70645,79.95209,IN,Eurasia,NA,NA,NA,NA
1731,jaun1243,jns,Jaunsari,Jaunsari,NA,ra,indo1319,language,vulnerable,30.5587,77.9084,IN,Eurasia,NA,NA,NA,NA
1732,juan1238,jun,Juang,Juang,NA,ra,aust1305,language,vulnerable,21.2606,85.5845,IN,Eurasia,NA,NA,NA,NA
1733,kang1280,xnr,Kangri,Kangri,NA,ra,indo1319,language,definitely endangered,31.915,76.366,IN,Eurasia,NA,NA,NA,NA
1734,nucl1305,kan,Kannada,Kannada,NA,ra,drav1251,language,critically endangered,13.5878,76.1198,IN,Eurasia,NA,NA,NA,NA
1735,saur1248,saz,Saurashtra,Kanigke:rgotti,NA,ra,indo1319,language,safe,9.99172,77.9427,IN,Eurasia,NA,NA,NA,NA
1736,karb1241,mjw,Hills Karbi,Karbi (Mikir),NA,ra,sino1245,language,safe,25.7317,93.0462,IN,Eurasia,NA,NA,NA,NA
1737,irul1243,iru,Irula of the Nilgiri,Kasaba,NA,ra,drav1251,language,definitely endangered,12.70645,79.95209,IN,Eurasia,NA,NA,NA,NA
1738,kash1277,kas,Kashmiri,Kashmiri,NA,ra,indo1319,language,safe,34.166825,74.330455,IN PK,Eurasia,NA,NA,NA,NA
1739,jenn1240,xuj,Jennu Kurumba,Kattunaika,NA,ra,drav1251,language,safe,11.5041,76.5767,IN,Eurasia,NA,NA,NA,NA
1740,khar1287,khr,Kharia,Kharia,NA,ra,aust1305,language,vulnerable,22.3571,84.3922,IN NP,Eurasia,NA,NA,NA,NA
1741,khas1269,kha,Khasi,Khasi,NA,ra,aust1305,language,vulnerable,24.977,91.9998,BD IN,Eurasia,NA,NA,NA,NA
1742,khez1235,nkh,Khezha Naga,Khezha,NA,ra,sino1245,language,vulnerable,25.7078,94.3114,IN,Eurasia,NA,NA,NA,NA
1743,koda1255,kfa,Kodava,Kod̩agu,NA,ra,drav1251,language,definitely endangered,12.2443,75.9161,IN,Eurasia,NA,NA,NA,NA
1744,nort2699,kfb,Northwestern Kolami,Kolami,NA,ra,drav1251,language,definitely endangered,20.1022,78.4934,IN,Eurasia,NA,NA,NA,NA
1745,kond1295,kfc,Konda-Dora,Kon̩d̩a or Kubi,NA,ra,drav1251,language,vulnerable,18.26754,82.93402,IN,Eurasia,NA,NA,NA,NA
1746,mudh1235,gau,Mudhili Gadaba,Kon̩ekar Gadaba,NA,ra,drav1251,language,definitely endangered,18.276,83.378,IN,Eurasia,NA,NA,NA,NA
1747,konk1267,knn,Maharashtrian Konkani,Konkani,NA,ra,indo1319,language,safe,19.2414,73.9166,IN,Eurasia,NA,NA,NA,NA
1748,korr1238,kfd,Korra Koraga,Koraga,NA,ra,drav1251,language,vulnerable,12.9163,75.2,IN,Eurasia,NA,NA,NA,NA
1749,kork1243,kfq,Korku,Korku,NA,ra,aust1305,language,safe,21.8358,77.5541,IN,Eurasia,NA,NA,NA,NA
1750,kota1263,kfe,Kota (India),Kota,NA,ra,drav1251,language,definitely endangered,11.4978,76.9387,IN,Eurasia,NA,NA,NA,NA
1751,koya1251,kff,Koya,Koya,NA,ra,drav1251,language,safe,17.6772,81.2096,IN,Eurasia,NA,NA,NA,NA
1752,kuii1252,kxu,Kui (India),Kui,NA,ra,drav1251,language,safe,19.2043,83.5859,IN,Eurasia,NA,NA,NA,NA
1753,kuma1273,kfy,Kumaoni,Kumauni,NA,ra,indo1319,language,vulnerable,29.5622,80.0171,IN NP,Eurasia,NA,NA,NA,NA
1754,kuru1302,kru,Kurukh,Kurux,NA,ra,drav1251,language,vulnerable,24.4644,86.4657,BD BT IN,Eurasia,NA,NA,NA,NA
1755,kuvi1243,kxv,Kuvi,Kuvi,NA,ra,drav1251,language,safe,18.8832,83.7552,IN,Eurasia,NA,NA,NA,NA
1756,lada1244,lbj,Leh-Kenhat,Ladakhi,NA,ra,sino1245,language,definitely endangered,33.468,80.6013,CN IN,Eurasia,NA,NA,NA,NA
1757,lamb1269,lmn,Lambadi,Lamani,NA,ra,indo1319,language,safe,16.5734,76.9717,IN,Eurasia,NA,NA,NA,NA
1758,lepc1244,lep,Lepcha,Lepca,NA,ra,sino1245,language,severely endangered,27.0869,88.5726,BT IN NP,Eurasia,NA,NA,NA,NA
1759,loth1237,njh,Lotha Naga,Lotha,NA,ra,sino1245,language,safe,26.01396,94.04355,IN,Eurasia,NA,NA,NA,NA
1760,lush1249,lus,Mizo,Lushai,NA,ra,sino1245,language,vulnerable,22.6138,92.6247,BD IN MM,Eurasia,NA,NA,NA,NA
1761,mait1250,mai,Maithili,Maithili,NA,ra,indo1319,language,safe,26.3817,86.2211,IN NP,Eurasia,NA,NA,NA,NA
1762,mala1464,mal,Malayalam,Malayalam,NA,ra,drav1251,language,safe,9.59208,76.7651,IN,Eurasia,NA,NA,NA,NA
1763,saur1249,mjt,Sauria Paharia,Malto,NA,ra,drav1251,language,vulnerable,24.8124,87.6432,BD IN,Eurasia,2,NA,NA,NA
1764,mani1292,mni,Manipuri,Manipuri,NA,ra,sino1245,language,vulnerable,24.4409,93.3426,BD IN MM,Eurasia,NA,NA,NA,NA
1765,maon1238,nbi,Mao Naga,Mao-Naga,NA,ra,sino1245,language,vulnerable,25.3836,94.0035,IN,Eurasia,NA,NA,NA,NA
1766,mara1378,mar,Marathi,Marathi,NA,ra,indo1319,language,safe,17.9344,76.6665,IN,Eurasia,NA,NA,NA,NA
1767,miju1243,mxj,Kman,Mishmi,NA,ra,sino1245,language,definitely endangered,28.4732,97.0444,IN,Eurasia,NA,NA,NA,NA
1768,miny1240,mrg,Mising,Mising,NA,ra,sino1245,dialect,safe,NA,NA,,,NA,NA,NA,NA
1769,moyo1238,nmo,Moyon,Moyon,NA,ra,sino1245,language,definitely endangered,24.4793,94.3421,IN,Eurasia,NA,NA,NA,NA
1770,mund1320,unr,Mundari,Mundari,NA,ra,aust1305,language,safe,25.0391,87.1792,BD IN NP,NA,NA,NA,NA,NA
1771,naik1250,nit,Naiki,Naiki,NA,ra,drav1251,dialect,safe,NA,NA,,Eurasia,NA,NA,NA,NA
1772,nepa1254,npi,Nepali,Nepali,NA,ra,indo1319,language,safe,28,85,NP,Eurasia,NA,NA,NA,NA
1773,cent1990,ncb,Central Nicobarese,Nicobarese,NA,ra,aust1305,language,vulnerable,7.94812,93.3921,IN,Eurasia,NA,NA,NA,NA
1774,pott1240,gdb,Pottangi Ollar Gadaba,Ollari,NA,ra,drav1251,language,vulnerable,18.596800000000002,82.7586,IN,Eurasia,NA,NA,NA,NA
1775,oriy1255,ory,Odia,Oriya,NA,ra,indo1319,language,safe,21,85,IN,Eurasia,NA,NA,NA,NA
1776,pait1244,pck,Paite Chin,Paite,NA,ra,sino1245,language,vulnerable,24.0381,93.6136,IN MM,Eurasia,NA,NA,NA,NA
1777,duru1236,pci,Duruwa,Parji,NA,ra,drav1251,language,vulnerable,19.0534,82.4881,IN,Eurasia,NA,NA,NA,NA
1778,patt1248,lae,Pattani,Pat̩t̩an̩i,NA,ra,sino1245,language,vulnerable,32.6963,76.5966,IN,Eurasia,NA,NA,NA,NA
1779,peng1244,peg,Pengo,Pengo,NA,ra,drav1251,language,critically endangered,19.3435,83.6552,IN,Eurasia,NA,NA,NA,NA
1780,panj1256,pan,Eastern Panjabi,Punjabi,NA,ra,indo1319,language,safe,30.0368,75.6702,BD IN PK,Eurasia,NA,NA,NA,NA
1781,bond1245,bfw,Bondo,Remo,NA,ra,aust1305,language,definitely endangered,19.1512,83.8141,IN,Eurasia,NA,NA,NA,NA
1782,sans1269,san,Sanskrit,Sanskrit,NA,ra,indo1319,language,safe,20,77,IN,Eurasia,NA,NA,NA,NA
1783,sant1410,sat,Santali,Santali,NA,ra,aust1305,language,vulnerable,25.0317,87.8185,BD BT IN NP,Eurasia,NA,NA,NA,NA
1784,sumi1235,nsm,Sumi Naga,Sema,NA,ra,sino1245,language,safe,25.9996,94.4235,IN,Eurasia,NA,NA,NA,NA
1785,shin1264,scl,Shina,Shina,NA,ra,indo1319,language,safe,34.6515,75.287,IN PK,Eurasia,NA,NA,NA,NA
1786,sind1272,snd,Sindhi,Sindhi,NA,ra,indo1319,language,safe,26,69,IN PK,Eurasia,1,NA,NA,NA
1787,sora1254,srb,Sora,Soːra,NA,ra,aust1305,language,safe,19.1213,84.19,IN,Eurasia,NA,NA,NA,NA
1788,tami1289,tam,Tamil,Tamil,NA,ra,drav1251,language,safe,10.520219,78.825989,IN LK,Eurasia,NA,NA,NA,NA
1789,tang1336,nmf,East-Central Tangkhul Naga,Tangkul Naga,NA,ra,sino1245,language,definitely endangered,25.0489,94.3567,IN MM,Eurasia,NA,NA,NA,NA
1790,tase1235,nst,Pangwa Naga,Tangsa,NA,ra,sino1245,language,vulnerable,27.2572,96.3855,IN MM,Eurasia,NA,NA,NA,NA
1791,telu1262,tel,Telugu,Telugu,NA,ra,drav1251,language,safe,16.4529,78.7024,IN,Eurasia,NA,NA,NA,NA
1792,thad1238,tcz,Thado Chin,Thaadou,NA,ra,sino1245,language,severely endangered,24.096,93.722,IN MM,Eurasia,NA,NA,NA,NA
1793,toda1252,tcx,Toda,Toda,NA,ra,drav1251,language,definitely endangered,11.4184,77.0168,IN,Eurasia,NA,NA,NA,NA
1794,kokb1239,trp,Kok Borok,Tripuri,NA,ra,sino1245,language,vulnerable,23.1916,91.4673,BD IN,Eurasia,NA,NA,NA,NA
1795,tulu1258,tcy,Tulu,Tulu,NA,ra,drav1251,language,vulnerable,12.8114,75.2651,IN,Eurasia,NA,NA,NA,NA
1796,ural1274,url,Urali of Idukki,Urali,NA,ra,drav1251,language,extinct,10.8519,76.8007,IN,Eurasia,NA,NA,NA,NA
1797,urdu1245,urd,Urdu,Urdu,NA,ra,indo1319,language,safe,25,67,AF BD IN PK,Eurasia,1,NA,NA,NA
1798,vaag1238,vaa,Vaagri Booli,Vaagri Boli,NA,ra,indo1319,language,safe,12.215,79.5335,IN,Eurasia,NA,NA,NA,NA
1799,ravu1237,yea,Ravula,Yerava,NA,ra,drav1251,language,safe,12.3231,75.6265,IN,Eurasia,NA,NA,NA,NA
1800,yeru1240,yeu,Yerukula,Yerukala,NA,ra,drav1251,language,definitely endangered,17.3702,81.9748,IN,Eurasia,NA,NA,NA,NA
1801,qawa1238,alc,Qawasqar,Kawesqar,Kawesqar,saphon,kawe1237,language,critically endangered,-49.703,-75.3756,CL,NA,1,NA,4,NA
1802,mapu1245,arn,Mapudungun,Mapudungun,NA,saphon,arau1255,language,definitely endangered,-38.7392,-71.277,AR CL,South America,NA,NA,NA,NA
1803,acha1250,aca,Achagua,Achagua,NA,saphon,araw1281,language,definitely endangered,4.38649,-72.2005,CO,South America,NA,NA,NA,NA
1804,apur1254,apu,Apurinã,Apurinã,NA,saphon,araw1281,language,definitely endangered,-8.21692,-66.7714,BR,South America,NA,NA,NA,NA
1805,araw1276,arw,Lokono,Lokono,NA,saphon,araw1281,language,severely endangered,5.64295,-56.9243,GF GY SR VE,South America,NA,NA,NA,NA
1806,asha1243,cni,Asháninka,Asháninka,NA,saphon,araw1281,language,vulnerable,-11.9311,-73.9073,PE,South America,NA,NA,NA,NA
1807,ajyi1238,cpc,Ajyíninka Apurucayali,Ashéninka,Apurucayali dialect,saphon,araw1281,language,vulnerable,-9.82364,-74.61947,PE,South America,NA,NA,NA,NA
1808,ashe1272,prq,Ashéninka Perené,Ashéninka,Perené dialect,saphon,araw1281,language,vulnerable,-10.9777,-74.9153,PE,South America,NA,NA,NA,NA
1809,pich1237,cpu,Pichis Ashéninka,Ashéninka,Pichis dialect,saphon,araw1281,language,vulnerable,-10.47249,-74.60281,PE,South America,NA,NA,NA,NA
1810,ucay1237,cpb,Ucayali-Yurúa Ashéninka,Ashéninka,Ucayali-Yurúa dialect,saphon,araw1281,language,vulnerable,-9.49424,-73.1836,BR PE,South America,NA,NA,NA,NA
1811,bani1255,bwi,Baniwa do Icana,Baniwa,Central,saphon,araw1281,language,definitely endangered,2.17859,-67.7704,BR CO VE,South America,NA,NA,NA,NA
1812,bani1255,bwi,Baniwa do Icana,Baniwa,Rio Negro,saphon,araw1281,language,definitely endangered,2.17859,-67.7704,BR CO VE,South America,NA,NA,NA,NA
1813,bare1276,bae,Baré,Baré,NA,saphon,araw1281,language,critically endangered,1.91649,-66.828,VE,South America,NA,NA,NA,NA
1814,cabi1241,cbb,Cabiyarí,Cabiyarí,NA,saphon,araw1281,language,definitely endangered,0.16101,-71.0622,CO,South America,NA,NA,NA,NA
1815,caqu1242,cot,Caquinte,Caquinte,NA,saphon,araw1281,language,definitely endangered,-11.4812,-73.4451,PE,South America,NA,NA,NA,NA
1816,cham1318,ccc,Chamicuro,Chamicuro,NA,saphon,araw1281,language,critically endangered,-5.1149,-75.6778,PE,South America,NA,NA,NA,NA
1817,curr1243,kpc,Curripaco,Curripaco,NA,saphon,araw1281,language,vulnerable,0.69618,-67.5028,BR CO VE,South America,NA,NA,NA,NA
1818,enaw1238,unk,Enawené-Nawé,Enawené-Nawé,NA,saphon,araw1281,language,definitely endangered,-12.4302,-58.9802,BR,South America,NA,NA,NA,NA
1819,inap1243,inp,Iñapari,Iñapari,NA,saphon,araw1281,language,critically endangered,-12.4653,-69.3083,PE,South America,NA,NA,NA,NA
1820,guan1270,gqn,Kinikinao,Kinikinao,NA,saphon,araw1281,dialect,extinct,-19.1667,-54.0333,BR,South America,NA,NA,NA,NA
1821,mach1268,mpd,Machinere,Manchinere,NA,saphon,araw1281,language,definitely endangered,-10.4804,-69.7683,BO BR,South America,NA,NA,NA,NA
1822,mach1267,mcb,Machiguenga,Matsigenka,NA,saphon,araw1281,language,definitely endangered,-12.1291,-72.5017,PE,South America,NA,NA,NA,NA
1823,mehi1240,mmh,Mehináku,Mehináku,NA,saphon,araw1281,language,definitely endangered,-12.5364,-53.521,BR,South America,NA,NA,NA,NA
1824,nant1250,cox,Nanti,Nanti,NA,saphon,araw1281,language,vulnerable,-12.1018,-72.3507,PE,South America,NA,NA,NA,NA
1825,noma1263,not,Nomatsiguenga,Nomatsigenga,NA,saphon,araw1281,language,definitely endangered,-11.5349,-74.4371,PE,South America,NA,NA,NA,NA
1826,pali1279,plu,Palikúr,Palikúr,NA,saphon,araw1281,language,definitely endangered,3.63993,-51.6246,BR GF,South America,NA,NA,NA,NA
1827,para1316,pbg,Paraujano,Paraujano,NA,saphon,araw1281,language,critically endangered,10.8427,-71.8399,VE,South America,NA,NA,NA,NA
1828,pare1272,pab,Parecís,Paresí,NA,saphon,araw1281,language,definitely endangered,-14.5929,-57.4059,BR,South America,NA,NA,NA,NA
1829,piap1246,pio,Piapoco,Piapoco,NA,saphon,araw1281,language,definitely endangered,4.37718,-68.5953,CO VE,South America,NA,NA,NA,NA
1830,resi1247,rgr,Resígaro,Resígaro,NA,saphon,araw1281,language,critically endangered,-2.48139,-71.3578,CO PE,South America,NA,NA,NA,NA
1831,tari1256,tae,Tariana,Tariana,NA,saphon,araw1281,language,critically endangered,0.440205,-68.9042,BR CO,South America,NA,NA,NA,NA
1832,tere1279,ter,Terena-Kinikinao-Chane,Terêna,NA,saphon,araw1281,language,vulnerable,-20.6614,-56.0329,BR,South America,NA,NA,NA,NA
1833,wapi1253,wap,Wapishana,Wapichana,NA,saphon,araw1281,language,vulnerable,2.58744,-59.8021,BR GY,South America,NA,NA,NA,NA
